Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Duration
CA-2016-128594,2016-08-26,2016-08-29,First Class,Don Jones,Corporate,United States,San Diego,California,92037,West,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,1603.136,4,0.2,100.196,3
CA-2017-138975,2017-05-19,2017-05-23,Standard Class,Shahid Collister,Consumer,United States,Atlanta,Georgia,30318,South,Technology,Phones,Nokia Lumia 925,377.97,3,0.0,98.2722,4
CA-2017-138975,2017-05-19,2017-05-23,Standard Class,Shahid Collister,Consumer,United States,Atlanta,Georgia,30318,South,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,1628.82,9,0.0,374.6286,4
CA-2017-138975,2017-05-19,2017-05-23,Standard Class,Shahid Collister,Consumer,United States,Atlanta,Georgia,30318,South,Office Supplies,Paper,Xerox 1945,286.93,7,0.0,140.5957,4
CA-2017-137022,2017-11-16,2017-11-22,Standard Class,Scott Williamson,Consumer,United States,San Diego,California,92105,West,Office Supplies,Storage,Tennsco Regal Shelving Units,811.28,8,0.0,24.3384,6
US-2016-167339,2016-01-21,2016-01-23,Second Class,Tamara Dahlen,Consumer,United States,San Diego,California,92037,West,Furniture,Chairs,Global Ergonomic Managers Chair,1013.488,7,0.2,76.0116,2
CA-2016-152072,2016-01-15,2016-01-19,Standard Class,Dean percer,Home Office,United States,Westfield,New Jersey,7090,East,Technology,Accessories,Logitech Gaming G510s - Keyboard,254.97,3,0.0,91.7892,4
US-2016-164630,2016-01-04,2016-01-09,Standard Class,Erica Bern,Corporate,United States,Charlotte,North Carolina,28205,South,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,959.968,4,0.2,119.996,5
CA-2017-124898,2017-09-11,2017-09-15,Standard Class,Daniel Byrd,Home Office,United States,Columbus,Georgia,31907,South,Office Supplies,Paper,Xerox 1935,184.66,7,0.0,84.9436,4
CA-2016-153577,2016-06-27,2016-07-01,Standard Class,Katharine Harms,Corporate,United States,Highland Park,Illinois,60035,Central,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,539.658,3,0.3,-7.7094,4
CA-2014-127586,2014-09-26,2014-09-30,Standard Class,Christopher Schild,Home Office,United States,Seattle,Washington,98115,West,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",310.12,2,0.0,80.6312,4
CA-2015-134747,2015-10-12,2015-10-17,Second Class,Daniel Lacy,Consumer,United States,Noblesville,Indiana,46060,Central,Technology,Phones,Samsung Rugby III,263.96,4,0.0,71.2692,5
US-2017-120390,2017-10-19,2017-10-26,Standard Class,Tracy Hopkins,Home Office,United States,Burlington,North Carolina,27217,South,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,1633.188,4,0.7,-1306.5504,7
US-2016-169040,2016-12-06,2016-12-12,Standard Class,Greg Tran,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Paper,Xerox 1880,248.08,7,0.0,116.5976,6
US-2016-169040,2016-12-06,2016-12-12,Standard Class,Greg Tran,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",189.7,5,0.0,89.159,6
CA-2017-155880,2017-03-25,2017-03-31,Standard Class,Justin Deggeller,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",1526.56,7,0.0,427.4368,6
CA-2017-126242,2017-11-19,2017-11-24,Standard Class,Mick Crebagga,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",305.01,9,0.0,76.2525,5
CA-2017-134915,2017-11-12,2017-11-12,Same Day,Eugene Moren,Home Office,United States,Glendale,Arizona,85301,West,Technology,Phones,Samsung Galaxy Mega 6.3,671.984,2,0.2,50.3988,0
CA-2017-167941,2017-11-06,2017-11-09,Second Class,Jill Fjeld,Consumer,United States,Fayetteville,North Carolina,28314,South,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",499.584,3,0.2,43.7136,3
CA-2017-167941,2017-11-06,2017-11-09,Second Class,Jill Fjeld,Consumer,United States,Fayetteville,North Carolina,28314,South,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,259.136,4,0.2,-51.8272,3
CA-2014-109232,2014-01-13,2014-01-16,Second Class,Natalie DeCherney,Consumer,United States,Mount Pleasant,South Carolina,29464,South,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,545.94,6,0.0,87.3504,3
US-2014-112872,2014-12-06,2014-12-11,Second Class,Ryan Crowe,Consumer,United States,Springfield,Oregon,97477,West,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",275.49,1,0.5,-170.8038,5
CA-2016-139269,2016-05-25,2016-05-30,Standard Class,Julia Barnett,Home Office,United States,Columbus,Georgia,31907,South,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",1267.65,9,0.0,152.118,5
CA-2017-147291,2017-03-11,2017-03-17,Standard Class,Max Jones,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,895.92,4,0.0,421.0824,6
CA-2014-138317,2014-06-21,2014-06-25,Standard Class,Natalie Webber,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Technology,Machines,Epson Perfection V600 Photo Scanner,206.991,3,0.7,-172.4925,4
CA-2017-116519,2017-10-13,2017-10-15,First Class,Craig Reiter,Consumer,United States,New York City,New York,10009,East,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,904.9,5,0.0,253.372,2
CA-2016-124772,2016-12-05,2016-12-06,First Class,James Galang,Consumer,United States,Murray,Kentucky,42071,South,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",191.82,3,0.0,74.8098,1
CA-2017-134845,2017-04-17,2017-04-23,Standard Class,Sharelle Roach,Home Office,United States,Louisville,Colorado,80027,West,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,2549.985,5,0.7,-3399.98,6
US-2015-138919,2015-09-17,2015-09-21,Standard Class,Lindsay Shagiari,Home Office,United States,New York City,New York,10035,East,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",344.22,2,0.4,-103.266,4
US-2016-160528,2016-08-23,2016-08-30,Standard Class,Mick Hernandez,Home Office,United States,Pharr,Texas,78577,Central,Office Supplies,Storage,SAFCO Boltless Steel Shelving,727.296,8,0.2,-172.7328,7
US-2016-160528,2016-08-23,2016-08-30,Standard Class,Mick Hernandez,Home Office,United States,Pharr,Texas,78577,Central,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,666.4,7,0.2,-33.32,7
CA-2017-116855,2017-12-17,2017-12-21,Standard Class,Arianne Irving,Consumer,United States,Chesapeake,Virginia,23320,South,Furniture,Chairs,Hon Valutask Swivel Chairs,504.9,5,0.0,80.784,4
CA-2017-149559,2017-09-11,2017-09-12,Same Day,Karen Ferguson,Home Office,United States,Long Beach,California,90805,West,Furniture,Chairs,Hon Pagoda Stacking Chairs,2054.272,8,0.2,256.784,1
CA-2015-135174,2015-04-30,2015-05-02,Second Class,Benjamin Patterson,Consumer,United States,Troy,Ohio,45373,East,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1022.97,5,0.4,-255.7425,2
CA-2017-121419,2017-04-02,2017-04-04,First Class,Tony Chapman,Home Office,United States,Columbus,Georgia,31907,South,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,360.0,4,0.0,129.6,2
CA-2016-128517,2016-04-09,2016-04-14,Second Class,Sean Wendt,Home Office,United States,Detroit,Michigan,48227,Central,Technology,Phones,Nortel Meridian M5316 Digital phone,517.9,2,0.0,134.654,5
US-2015-100377,2015-08-28,2015-09-01,Standard Class,Todd Sumrall,Corporate,United States,Chicago,Illinois,60623,Central,Technology,Copiers,Canon Imageclass D680 Copier / Fax,2799.96,5,0.2,874.9875,4
CA-2017-106859,2017-03-13,2017-03-18,Second Class,Benjamin Farhat,Home Office,United States,Albuquerque,New Mexico,87105,West,Technology,Accessories,Logitech Wireless Headset H600 Over-The-Head Design,214.95,5,0.0,88.1295,5
CA-2017-106859,2017-03-13,2017-03-18,Second Class,Benjamin Farhat,Home Office,United States,Albuquerque,New Mexico,87105,West,Office Supplies,Paper,Xerox 1885,288.24,6,0.0,138.3552,5
US-2017-120089,2017-11-30,2017-11-30,Same Day,Max Ludwig,Home Office,United States,Toledo,Ohio,43615,East,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,663.936,4,0.2,82.992,0
CA-2014-119375,2014-11-17,2014-11-22,Standard Class,Yoseph Carroll,Corporate,United States,Newark,Delaware,19711,East,Office Supplies,Storage,Smead Adjustable Mobile File Trolley with Lockable Top,2934.33,7,0.0,792.2691,5
CA-2014-143903,2014-07-20,2014-07-24,Standard Class,Katherine Murray,Home Office,United States,Dallas,Texas,75217,Central,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,981.372,2,0.3,-140.196,4
US-2017-132297,2017-05-27,2017-06-02,Standard Class,Dianna Wilson,Home Office,United States,Louisville,Kentucky,40214,South,Technology,Phones,Google Nexus 5,539.97,3,0.0,134.9925,6
CA-2017-118773,2017-02-09,2017-02-14,Standard Class,Tom Prescott,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,252.784,4,0.8,-417.0936,5
US-2017-159205,2017-03-31,2017-04-02,Second Class,Daniel Byrd,Home Office,United States,Henderson,Kentucky,42420,South,Technology,Phones,Vtech CS6719,671.93,7,0.0,188.1404,2
CA-2016-112123,2016-03-03,2016-03-08,Standard Class,Brosina Hoffman,Consumer,United States,Newark,Delaware,19711,East,Office Supplies,Binders,GBC ProClick Punch Binding System,447.86,7,0.0,219.4514,5
CA-2016-112123,2016-03-03,2016-03-08,Standard Class,Brosina Hoffman,Consumer,United States,Newark,Delaware,19711,East,Technology,Phones,Pyle PMP37LED,479.95,5,0.0,129.5865,5
CA-2016-112123,2016-03-03,2016-03-08,Standard Class,Brosina Hoffman,Consumer,United States,Newark,Delaware,19711,East,Office Supplies,Paper,Xerox 194,166.44,3,0.0,79.8912,5
CA-2017-135692,2017-04-27,2017-05-01,Standard Class,Cynthia Voltz,Corporate,United States,Fort Worth,Texas,76106,Central,Furniture,Bookcases,Sauder Barrister Bookcases,220.2656,4,0.32,-42.1096,4
CA-2017-119578,2017-12-22,2017-12-27,Second Class,Jason Gross,Corporate,United States,Providence,Rhode Island,2908,East,Office Supplies,Supplies,Premier Electric Letter Opener,695.16,6,0.0,34.758,5
CA-2016-150350,2016-08-23,2016-08-30,Standard Class,Maxwell Schwartz,Consumer,United States,Seattle,Washington,98105,West,Technology,Machines,Okidata C331dn Printer,837.6,3,0.2,62.82,7
CA-2016-150350,2016-08-23,2016-08-30,Standard Class,Maxwell Schwartz,Consumer,United States,Seattle,Washington,98105,West,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,532.704,6,0.2,-39.9528,7
CA-2015-121720,2015-06-11,2015-06-12,First Class,Jim Epp,Corporate,United States,Lakeland,Florida,33801,South,Furniture,Chairs,Hon 2090 Pillow Soft Series Mid Back Swivel/Tilt Chairs,1123.92,5,0.2,-182.637,1
CA-2015-121720,2015-06-11,2015-06-12,First Class,Jim Epp,Corporate,United States,Lakeland,Florida,33801,South,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,78.6,5,0.7,-62.88,1
CA-2015-121720,2015-06-11,2015-06-12,First Class,Jim Epp,Corporate,United States,Lakeland,Florida,33801,South,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,1036.624,2,0.2,51.8312,1
CA-2015-121720,2015-06-11,2015-06-12,First Class,Jim Epp,Corporate,United States,Lakeland,Florida,33801,South,Office Supplies,Storage,Fellowes High-Stak Drawer Files,563.808,4,0.2,21.1428,1
CA-2017-149895,2017-09-08,2017-09-12,Standard Class,Eugene Barchas,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,258.528,2,0.4,-47.3968,4
CA-2014-136399,2014-12-16,2014-12-17,First Class,Chad Cunningham,Home Office,United States,Los Angeles,California,90049,West,Technology,Phones,GE 30524EE4,627.168,4,0.2,70.5564,1
CA-2017-164168,2017-11-12,2017-11-18,Standard Class,Lindsay Shagiari,Home Office,United States,Dallas,Texas,75081,Central,Office Supplies,Binders,Surelock Post Binders,30.56,5,0.8,-45.84,6
CA-2015-112557,2015-04-25,2015-04-28,First Class,John Lucas,Consumer,United States,New York City,New York,10035,East,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",206.43,3,0.0,90.8292,3
US-2014-122959,2014-12-12,2014-12-12,Same Day,Craig Yedwab,Corporate,United States,San Antonio,Texas,78207,Central,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,210.392,2,0.8,-336.6272,0
CA-2017-131828,2017-02-11,2017-02-13,Second Class,Cari Sayre,Corporate,United States,Seattle,Washington,98105,West,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",963.136,4,0.2,108.3528,2
CA-2015-147830,2015-12-15,2015-12-18,First Class,Natalie Fritzler,Consumer,United States,Newark,Ohio,43055,East,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,2025.36,6,0.2,607.608,3
CA-2015-147830,2015-12-15,2015-12-18,First Class,Natalie Fritzler,Consumer,United States,Newark,Ohio,43055,East,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,1799.994,2,0.7,-2639.9912,3
CA-2017-150497,2017-07-20,2017-07-24,Standard Class,Suzanne McNair,Corporate,United States,Maple Grove,Minnesota,55369,Central,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,735.98,2,0.0,331.191,4
CA-2015-139584,2015-08-24,2015-08-28,Standard Class,Eleni McCrary,Corporate,United States,New York City,New York,10009,East,Furniture,Tables,Chromcraft Rectangular Conference Tables,284.364,2,0.4,-75.8304,4
US-2016-133879,2016-03-21,2016-03-28,Standard Class,Kean Takahito,Consumer,United States,Chicago,Illinois,60623,Central,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",528.43,5,0.3,0.0,7
US-2017-132059,2017-09-23,2017-09-29,Standard Class,Arthur Prichep,Consumer,United States,Fort Collins,Colorado,80525,West,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",180.588,2,0.7,-240.784,6
CA-2017-152912,2017-11-09,2017-11-12,Second Class,Brian Moss,Corporate,United States,Columbia,Maryland,21044,East,Technology,Accessories,Maxell iVDR EX 500GB Cartridge,826.62,3,0.0,355.4466,3
CA-2017-152912,2017-11-09,2017-11-12,Second Class,Brian Moss,Corporate,United States,Columbia,Maryland,21044,East,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,1633.14,9,0.0,473.6106,3
CA-2017-152912,2017-11-09,2017-11-12,Second Class,Brian Moss,Corporate,United States,Columbia,Maryland,21044,East,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,544.38,3,0.0,157.8702,3
CA-2014-123498,2014-11-07,2014-11-09,First Class,Tamara Chand,Corporate,United States,Houston,Texas,77041,Central,Office Supplies,Binders,Satellite Sectional Post Binders,26.046,3,0.8,-44.2782,2
CA-2014-158372,2014-11-10,2014-11-16,Standard Class,Ruben Dartt,Consumer,United States,San Diego,California,92037,West,Technology,Phones,Jabra SPEAK 410,601.536,8,0.2,60.1536,6
CA-2016-108882,2016-01-09,2016-01-15,Standard Class,Laura Armstrong,Corporate,United States,Fresno,California,93727,West,Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,349.95,5,0.0,118.983,6
CA-2016-108882,2016-01-09,2016-01-15,Standard Class,Laura Armstrong,Corporate,United States,Fresno,California,93727,West,Technology,Phones,netTALK DUO VoIP Telephone Service,377.928,9,0.2,141.723,6
CA-2017-104640,2017-11-10,2017-11-16,Standard Class,Frank Hawley,Corporate,United States,New York City,New York,10024,East,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,931.176,3,0.2,314.2719,6
CA-2017-104640,2017-11-10,2017-11-16,Standard Class,Frank Hawley,Corporate,United States,New York City,New York,10024,East,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,430.88,2,0.0,124.9552,6
CA-2014-108189,2014-10-02,2014-10-05,First Class,Erin Smith,Corporate,United States,Tempe,Arizona,85281,West,Technology,Phones,Bose SoundLink Bluetooth Speaker,318.4,2,0.2,107.46,3
US-2017-156356,2017-04-16,2017-04-22,Standard Class,Natalie DeCherney,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Binders,Satellite Sectional Post Binders,26.046,3,0.8,-44.2782,6
US-2016-127971,2016-11-20,2016-11-27,Standard Class,David Wiener,Corporate,United States,Houston,Texas,77095,Central,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",318.43,5,0.3,-77.333,7
CA-2014-140662,2014-11-17,2014-11-19,First Class,Thomas Seio,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Paper,Xerox 1941,733.95,7,0.0,352.296,2
CA-2014-140662,2014-11-17,2014-11-19,First Class,Thomas Seio,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,241.44,3,0.0,72.432,2
CA-2017-133865,2017-05-08,2017-05-12,Standard Class,Penelope Sewall,Home Office,United States,Los Angeles,California,90032,West,Technology,Copiers,Canon Imageclass D680 Copier / Fax,3359.952,6,0.2,1049.985,4
CA-2014-102988,2014-04-05,2014-04-09,Second Class,Greg Maxwell,Corporate,United States,Alexandria,Virginia,22304,South,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,4164.05,5,0.0,83.281,4
CA-2014-103702,2014-09-12,2014-09-17,Standard Class,Art Foster,Consumer,United States,Fairfield,Ohio,45014,East,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",63.924,7,0.7,-46.8776,5
CA-2014-138023,2014-08-15,2014-08-18,First Class,Keith Herrera,Consumer,United States,Dallas,Texas,75081,Central,Office Supplies,Binders,GBC Durable Plastic Covers,30.96,8,0.8,-52.632,3
CA-2017-113418,2017-10-01,2017-10-03,First Class,Corinna Mitchell,Home Office,United States,New York City,New York,10035,East,Technology,Machines,Fellowes Powershred HS-440 4-Sheet High Security Shredder,1704.89,11,0.0,767.2005,2
CA-2017-136308,2017-11-16,2017-11-16,Same Day,Mitch Willingham,Corporate,United States,San Francisco,California,94122,West,Technology,Machines,Bady BDG101FRU Card Printer,1919.976,3,0.2,215.9973,0
US-2014-159926,2014-11-18,2014-11-22,Standard Class,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,50.997,1,0.7,-40.7976,4
US-2014-159926,2014-11-18,2014-11-22,Standard Class,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Technology,Phones,Motorola Droid Maxx,539.964,6,0.4,-107.9928,4
CA-2016-111416,2016-09-17,2016-09-22,Standard Class,Luke Weiss,Consumer,United States,New York City,New York,10035,East,Office Supplies,Binders,Avery Arch Ring Binders,232.4,5,0.2,78.435,5
US-2014-133130,2014-09-27,2014-10-01,Standard Class,Thea Hendricks,Consumer,United States,San Diego,California,92037,West,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,603.92,5,0.2,45.294,4
CA-2017-161739,2017-11-10,2017-11-15,Second Class,Edward Becker,Corporate,United States,Round Rock,Texas,78664,Central,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,341.96,5,0.6,-427.45,5
CA-2014-134551,2014-12-20,2014-12-25,Standard Class,Tony Sayre,Consumer,United States,Columbia,Tennessee,38401,South,Furniture,Chairs,SAFCO Arco Folding Chair,662.88,3,0.2,74.574,5
CA-2014-165309,2014-11-11,2014-11-15,Standard Class,Karen Daniels,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,896.99,5,0.8,-1480.0335,4
CA-2014-165309,2014-11-11,2014-11-15,Standard Class,Karen Daniels,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Paper,Xerox 1893,262.336,8,0.2,95.0968,4
US-2017-109253,2017-08-21,2017-08-22,First Class,Patrick Ryan,Consumer,United States,Oakland,California,94601,West,Furniture,Tables,Chromcraft Rectangular Conference Tables,568.728,3,0.2,28.4364,1
US-2014-150434,2014-07-19,2014-07-24,Standard Class,Christine Abelman,Corporate,United States,Bristol,Connecticut,6010,East,Technology,Phones,Polycom VVX 310 VoIP phone,359.98,2,0.0,93.5948,5
CA-2016-134887,2016-03-25,2016-03-25,Same Day,Toby Braunhardt,Consumer,United States,Norman,Oklahoma,73071,Central,Technology,Accessories,Logitech P710e Mobile Speakerphone,1287.45,5,0.0,244.6155,0
CA-2015-130659,2015-12-04,2015-12-09,Second Class,Maribeth Schnelling,Consumer,United States,New York City,New York,10035,East,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,1799.75,5,0.0,539.925,5
CA-2017-148404,2017-10-07,2017-10-11,Standard Class,Dean percer,Home Office,United States,Charlotte,North Carolina,28205,South,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,580.672,4,0.2,65.3256,4
CA-2014-166471,2014-08-09,2014-08-13,Standard Class,Matthew Grinstein,Home Office,United States,Seattle,Washington,98103,West,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1091.168,4,0.2,68.198,4
CA-2014-166471,2014-08-09,2014-08-13,Standard Class,Matthew Grinstein,Home Office,United States,Seattle,Washington,98103,West,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,219.168,2,0.2,-43.8336,4
US-2017-148362,2017-07-01,2017-07-08,Standard Class,Karen Ferguson,Home Office,United States,Indianapolis,Indiana,46203,Central,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,169.99,1,0.0,78.1954,7
CA-2014-102274,2014-11-21,2014-11-26,Standard Class,Dave Hallsten,Corporate,United States,Richmond,Kentucky,40475,South,Office Supplies,Paper,Multicolor Computer Printout Paper,629.1,6,0.0,301.968,5
CA-2017-168739,2017-05-29,2017-06-05,Standard Class,Henia Zydlo,Consumer,United States,Houston,Texas,77095,Central,Furniture,Furnishings,Eldon Executive Woodline II Cherry Finish Desk Accessories,65.424,4,0.6,-52.3392,7
CA-2016-100244,2016-09-20,2016-09-24,Standard Class,Greg Maxwell,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,271.984,2,0.2,88.3948,4
CA-2016-134803,2016-05-28,2016-06-03,Standard Class,Clay Ludtke,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,262.24,2,0.0,78.672,6
CA-2016-134803,2016-05-28,2016-06-03,Standard Class,Clay Ludtke,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Paper,Xerox 1991,182.72,8,0.0,84.0512,6
CA-2016-134803,2016-05-28,2016-06-03,Standard Class,Clay Ludtke,Consumer,United States,Los Angeles,California,90004,West,Technology,Machines,Okidata C331dn Printer,558.4,2,0.2,41.88,6
CA-2015-153381,2015-09-24,2015-09-28,Standard Class,Deanra Eno,Home Office,United States,Dubuque,Iowa,52001,Central,Furniture,Chairs,Hon Olson Stacker Stools,1408.1,10,0.0,394.268,4
US-2017-111024,2017-07-03,2017-07-06,Second Class,Sam Zeldin,Home Office,United States,Lancaster,Ohio,43130,East,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",215.148,2,0.4,-103.9882,3
CA-2017-152583,2017-10-30,2017-10-30,Same Day,Ryan Akin,Consumer,United States,Dallas,Texas,75217,Central,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",251.006,2,0.3,-68.1302,0
CA-2017-168858,2017-11-19,2017-11-23,Standard Class,Justin Deggeller,Corporate,United States,New York City,New York,10011,East,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,2504.74,7,0.0,626.185,4
CA-2017-136448,2017-09-16,2017-09-18,First Class,Adam Shillingsburg,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,538.194,2,0.7,-412.6154,2
CA-2015-152611,2015-02-20,2015-02-23,Second Class,Kelly Andreada,Consumer,United States,Perth Amboy,New Jersey,8861,East,Office Supplies,Art,Sanford 52201 APSCO Electric Pencil Sharpener,286.79,7,0.0,74.5654,3
US-2015-147242,2015-09-10,2015-09-14,Standard Class,Edward Hooks,Corporate,United States,Revere,Massachusetts,2151,East,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,361.96,2,0.0,83.2508,4
US-2015-147242,2015-09-10,2015-09-14,Standard Class,Edward Hooks,Corporate,United States,Revere,Massachusetts,2151,East,Office Supplies,Paper,Xerox 1960,278.82,9,0.0,125.469,4
CA-2016-131289,2016-12-08,2016-12-14,Standard Class,Stefania Perrino,Corporate,United States,San Francisco,California,94110,West,Furniture,Tables,Hon 94000 Series Round Tables,1421.664,6,0.2,-195.4788,6
CA-2014-124688,2014-08-27,2014-08-29,First Class,Corey Catlett,Corporate,United States,Springfield,Virginia,22153,South,Technology,Phones,GE 30522EE2,579.95,5,0.0,168.1855,2
CA-2014-124688,2014-08-27,2014-08-29,First Class,Corey Catlett,Corporate,United States,Springfield,Virginia,22153,South,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,1202.94,3,0.0,300.735,2
CA-2015-157322,2015-07-02,2015-07-06,Standard Class,Rob Haberlin,Consumer,United States,Carol Stream,Illinois,60188,Central,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",382.116,6,0.3,-92.7996,4
CA-2017-142034,2017-09-24,2017-09-28,Standard Class,Karen Bern,Corporate,United States,Saint Cloud,Minnesota,56301,Central,Technology,Accessories,Imation Bio 2GB USB Flash Drive Imation Corp,655.9,5,0.0,275.478,4
CA-2017-142034,2017-09-24,2017-09-28,Standard Class,Karen Bern,Corporate,United States,Saint Cloud,Minnesota,56301,Central,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",603.92,4,0.0,181.176,4
CA-2016-107328,2016-08-08,2016-08-15,Standard Class,Cathy Armstrong,Home Office,United States,Los Angeles,California,90036,West,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",513.024,2,0.2,12.8256,7
CA-2016-107328,2016-08-08,2016-08-15,Standard Class,Cathy Armstrong,Home Office,United States,Los Angeles,California,90036,West,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,487.92,6,0.0,136.6176,7
CA-2016-108616,2016-09-29,2016-10-03,Standard Class,Joe Kamberova,Consumer,United States,Mobile,Alabama,36608,South,Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,209.97,3,0.0,71.3898,4
CA-2016-150945,2016-12-18,2016-12-20,Second Class,Julie Kriz,Home Office,United States,New York City,New York,10009,East,Office Supplies,Storage,Tennsco Double-Tier Lockers,900.08,4,0.0,117.0104,2
CA-2014-166863,2014-06-20,2014-06-24,Standard Class,Sam Craven,Consumer,United States,Plano,Texas,75023,Central,Technology,Machines,Okidata C331dn Printer,418.8,2,0.4,-97.72,4
